dataset,filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,val_accuracy,precision,recall,f1,epochs_used,method
Haaglanden,128,3,96,0.1,0.0005,16,1.198699712753296,0.4984375,0.45186975140488067,0.4969321359229732,0.44628638351274946,4,Tabu Search
Haaglanden,128,5,96,0.1,0.0005,16,1.1005899906158447,0.53828125,0.512190470236712,0.535401581897126,0.5075214277196795,4,Tabu Search
Haaglanden,128,4,64,0.1,0.0005,16,1.0871750116348267,0.52421875,0.49294784046030393,0.5197730627039024,0.5007252706714196,4,Tabu Search
Haaglanden,128,4,96,0.1,0.0001,16,1.1226205825805664,0.52421875,0.48646133824545956,0.519343177206865,0.48324638048502544,4,Tabu Search
Haaglanden,128,4,96,0.1,0.001,16,1.187092661857605,0.4875,0.49020018489602457,0.47998114630975186,0.46440808773168624,4,Tabu Search
Haaglanden,128,4,96,0.1,0.0005,32,1.1371760368347168,0.5109375,0.5330201070814848,0.5059569966423235,0.5032069065277561,4,Tabu Search
Haaglanden,64,4,96,0.1,0.0005,16,1.0885255336761475,0.53671875,0.5214306739281767,0.5343489412775216,0.5202915944330991,4,Tabu Search
Haaglanden,96,3,96,0.1,0.0005,16,1.127174735069275,0.51484375,0.48191936221381715,0.509207750848268,0.48431806769111063,4,Tabu Search
Haaglanden,96,5,96,0.1,0.0005,16,1.1282496452331543,0.52265625,0.4955406223068863,0.5183043417460387,0.4745679077198994,4,Tabu Search
Haaglanden,96,4,64,0.1,0.0005,16,1.1055036783218384,0.51796875,0.48185300705373796,0.5125917716026918,0.48837778017539274,4,Tabu Search
Haaglanden,96,4,128,0.1,0.0005,16,1.0824992656707764,0.53828125,0.5108247138503662,0.5315643389987559,0.507045087645668,4,Tabu Search
Haaglanden,96,4,96,0.2,0.0005,16,1.1658711433410645,0.4890625,0.4800766921868429,0.4890636852492006,0.4653098899113778,4,Tabu Search
Haaglanden,96,4,96,0.1,0.0001,16,1.118248701095581,0.53359375,0.5172645999264565,0.5289437494659034,0.49036058578500974,4,Tabu Search
Haaglanden,96,4,96,0.1,0.001,16,1.1424671411514282,0.521875,0.5199304581437616,0.5175683365052011,0.5175947706993711,4,Tabu Search
