filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,method
64,1,32,0.1,0.0001,16,774.806640625,Grid Search
64,1,32,0.1,0.0001,32,898.44140625,Grid Search
64,1,32,0.1,0.0001,64,982.599365234375,Grid Search
64,1,32,0.3,0.01,16,23.14834976196289,Grid Search
64,1,32,0.3,0.01,32,23.800540924072266,Grid Search
64,1,32,0.3,0.01,64,23.778356552124023,Grid Search
64,1,32,0.3,0.001,16,34.80215072631836,Grid Search
64,1,32,0.3,0.001,32,115.43212890625,Grid Search
64,1,32,0.3,0.001,64,802.05126953125,Grid Search
64,1,32,0.3,0.0001,16,930.190673828125,Grid Search
64,1,32,0.3,0.0001,32,993.9413452148438,Grid Search
64,1,32,0.3,0.0001,64,977.4508666992188,Grid Search
64,1,32,0.5,0.01,16,23.778610229492188,Grid Search
64,1,32,0.5,0.01,32,23.766345977783203,Grid Search
64,1,32,0.5,0.01,64,24.320615768432617,Grid Search
64,1,32,0.5,0.001,16,23.69980239868164,Grid Search
64,1,32,0.5,0.001,32,282.537353515625,Grid Search
64,1,32,0.5,0.001,64,604.0521850585938,Grid Search
64,1,32,0.5,0.0001,16,914.7570190429688,Grid Search
64,1,32,0.5,0.0001,32,997.398681640625,Grid Search
64,1,32,0.5,0.0001,64,942.5350341796875,Grid Search
64,1,64,0.1,0.01,16,23.409664154052734,Grid Search
64,1,64,0.1,0.01,32,23.382143020629883,Grid Search
64,1,64,0.1,0.01,64,23.99492835998535,Grid Search
64,1,64,0.1,0.001,16,23.005578994750977,Grid Search
