dataset,filters,kernel_size,lstm_units,dropout,learning_rate,batch_size,val_loss,val_accuracy,precision,recall,f1,epochs_used,method
Haaglanden,96,4,95,0.264841574883525,0.004212335921781027,32,1.2427384853363037,0.4578125,0.4475189575894364,0.46899375033553514,0.42860781962793804,4,PSO
Haaglanden,92,3,94,0.20554963372642504,0.009768484915220949,33,1.3157414197921753,0.44140625,0.4855652677609771,0.44060717462248783,0.4308232871657364,4,PSO
Haaglanden,103,4,89,0.11717798351483867,0.008639106732185936,35,1.3756874799728394,0.4109375,0.4248180167527078,0.41806977197211914,0.402586338385799,4,PSO
Haaglanden,72,4,88,0.18479099352121384,0.009839689921475278,34,1.4338372945785522,0.4015625,0.3722195380636441,0.4081862387410273,0.30985083977642025,3,PSO
Haaglanden,75,2,90,0.10873675882349768,0.004395511464621252,35,1.278904676437378,0.4515625,0.43361516172441406,0.4446601280403214,0.4164372696191272,4,PSO
Haaglanden,48,3,91,0.4254136259646907,0.003697241958519088,46,1.4032891988754272,0.353125,0.30520492889559636,0.3516584678063277,0.2857953003161241,4,PSO
Haaglanden,63,2,102,0.1973309283563439,0.00747992689012907,27,1.4573053121566772,0.35625,0.3191438336819682,0.35591452827426223,0.2954661583475019,4,PSO
Haaglanden,70,3,79,0.46236872506301274,0.00318932764784693,34,1.2683765888214111,0.44140625,0.3951613951314736,0.4432801220952344,0.38471599041580884,4,PSO
Haaglanden,81,3,91,0.23718357005018548,0.0066046552583709445,32,1.5242356061935425,0.2734375,0.31650324925876483,0.2760934423279095,0.23158356574420186,4,PSO
Haaglanden,65,4,96,0.4210061027178351,0.006495928273802093,34,1.3180229663848877,0.39765625,0.374530057680209,0.3968352910639844,0.3495267784421016,4,PSO
Haaglanden,100,4,95,0.48480218788477303,0.006717981154528427,30,1.4135992527008057,0.41875,0.3721456386292835,0.4203604027201367,0.3339486380662261,4,PSO
Haaglanden,90,3,73,0.21762681581476073,0.001558446456362155,32,1.2843464612960815,0.43984375,0.40264353684729526,0.44335454911957983,0.37544008729876077,4,PSO
Haaglanden,103,4,90,0.47777614867723256,0.00416434148602718,34,1.4360504150390625,0.3609375,0.3690728323096139,0.3548647943250679,0.3237606020683117,4,PSO
Haaglanden,83,4,90,0.13071098560693703,0.006978519232547155,34,1.2864118814468384,0.44375,0.44481548982737856,0.4377578090920629,0.4023309879277252,4,PSO
Haaglanden,59,2,82,0.4401167189128522,0.008049959492388677,36,1.3738881349563599,0.39765625,0.4123745967154814,0.39231176378910787,0.3470832184881664,4,PSO
Haaglanden,32,2,95,0.4016059632523482,0.005435634852819309,49,1.474116325378418,0.2859375,0.30545520768488466,0.2901685987301652,0.25211582064369786,4,PSO
Haaglanden,70,4,103,0.21174727239175317,0.002029521410329357,28,1.2363859415054321,0.478125,0.5122470472545307,0.4738722816129619,0.46982875688583664,4,PSO
Haaglanden,65,3,92,0.3579136396675108,0.007301596464725967,32,1.2966125011444092,0.43203125,0.40273040944342275,0.43185456198007977,0.36777388591011206,4,PSO
